DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
1992-06-16,1.09,-0.35,-1.44,-0.75,-0.65,-0.2,0.61,-0.86,-2.18,-1.02,-1.06,-0.66,0,0,3,0,0,0,0,0,4.33,0,0,0,0,0,3,0,0,0,0,0,6.35,0,0,0
1992-06-23,0.91,-0.33,-1.25,-0.78,-0.53,-0.19,0.51,-1.11,-1.97,-1.08,-1.04,-0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8.32,0,0,0
1992-07-01,1.34,0.15,-0.97,-0.66,-0.4,-0.09,0.83,-0.88,-1.69,-1.04,-1,-0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10.01,0,0,0
1992-07-09,1.69,0.72,-0.73,-0.67,-0.38,-0.03,1.02,-0.53,-1.46,-1.11,-0.97,-0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11.47,0,0,0
1992-07-16,1.28,0.79,-0.59,-0.66,-0.4,-0.06,1.08,-0.24,-1.31,-1.07,-0.99,-0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12.78,0,0,0
1992-07-23,1.65,1.23,-0.33,-0.52,-0.39,-0.03,1.49,0.24,-1.1,-0.91,-0.99,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-08-01,1.46,1.55,-0.1,-0.26,-0.33,0.05,1.45,0.76,-0.95,-0.73,-0.97,-0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-08-09,0.66,1.43,-0.01,-0.23,-0.37,0.1,0.72,0.85,-0.72,-0.66,-0.97,-0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-08-16,1.17,1.52,0.15,-0.15,-0.35,0.13,0.67,0.88,-0.69,-0.6,-0.97,-0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-08-23,0.41,1.31,0.02,-0.37,-0.41,0.14,-0.22,0.71,-1.1,-0.87,-0.97,-0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-09-01,-0.41,1.17,-0.02,-1,-0.44,0.09,-1.04,0.65,-1.15,-1.92,-0.97,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.92,0,0
1992-09-09,-0.24,0.91,0.11,-1.01,-0.47,0.05,-0.86,0.21,-0.94,-1.99,-0.98,-0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.91,0,0
1992-09-16,-0.89,0.69,0.18,-1.05,-0.48,0.02,-0.84,0.04,-0.89,-2.1,-1.02,-0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.01,0,0
1992-09-23,-0.38,0.73,0.3,-0.88,-0.51,-0.01,-0.25,0.04,-1.06,-1.95,-1.11,-0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.96,0,0
1992-10-01,-0.22,0.28,0.3,-0.76,-0.51,-0.01,-0.47,-0.33,-1.07,-1.82,-1.13,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9.78,0,0
1992-10-09,1.08,0.74,0.9,-0.37,-0.4,0.07,0.87,0.59,0.04,-1.24,-1,-0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-10-16,1.02,0.82,1.02,-0.21,-0.36,0.09,0.87,0.55,0.26,-1.05,-0.91,-0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-10-23,0.72,0.5,1.01,-0.13,-0.37,0.08,0.6,0.27,0.22,-0.98,-0.86,-0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-11-01,0.36,-0.04,0.82,-0.27,-0.33,-0.01,0.26,-0.11,-0.01,-1.11,-0.88,-0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-11-09,-0.65,-0.09,0.64,-0.24,-0.33,-0.03,-0.6,-0.27,-0.14,-0.95,-0.88,-0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-11-16,-0.96,-0.39,0.4,-0.29,-0.38,-0.02,-1.02,-0.5,-0.36,-1.09,-0.93,-0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-11-23,-1.76,-0.67,0.05,-0.55,-0.67,-0.18,-1.8,-0.72,-0.63,-1.5,-1.28,-0.77,1,0,0,0,0,0,1.76,0,0,0,0,0,1,0,0,1,0,0,1.8,0,0,1.5,0,0
1992-12-01,-1.72,-0.87,-0.2,-0.72,-1.3,-0.32,-1.96,-1.01,-0.92,-1.75,-2.43,-0.98,2,0,0,0,1,0,3.48,0,0,0,1.3,0,2,0,0,2,1,0,3.76,0,0,3.25,2.43,0
1992-12-09,-0.96,-0.67,-0.16,-0.46,-1.25,-0.25,-0.73,-0.71,-0.7,-1.21,-2.29,-0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.72,0
1992-12-16,0.16,-0.13,0.16,-0.03,-1,-0.27,0.36,-0.17,-0.2,-0.65,-1.8,-0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.52,0
1992-12-23,1.08,0.23,0.43,0.27,-0.62,-0.03,1.03,0.2,0.15,-0.22,-1.29,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.81,0
1993-01-01,1.08,0.05,0.16,0.16,-0.63,-0.05,1.03,0.06,-0.05,-0.34,-1.34,-0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9.15,0
1993-01-09,0.82,-0.5,-0.11,0.08,-0.64,-0.09,0.83,-0.34,-0.21,-0.39,-1.38,-0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10.53,0
1993-01-16,-0.11,-0.64,-0.21,0.01,-0.61,-0.07,0.09,-0.44,-0.29,-0.39,-1.25,-0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-01-23,-0.8,-0.56,-0.29,0.08,-0.49,0.01,-0.46,-0.3,-0.28,-0.28,-0.99,-0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-02-01,-0.2,-0.25,-0.33,0.16,-0.37,0.11,0.05,-0.03,-0.21,-0.16,-0.79,-0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-02-09,-0.26,-0.34,-0.43,0.04,-0.4,-0.16,-0.04,-0.1,-0.34,-0.28,-0.78,-0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-02-16,-0.09,-0.23,-0.54,-0.04,-0.4,-0.38,0.06,-0.01,-0.41,-0.33,-0.81,-1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-02-23,-0.35,-0.05,-0.57,-0.13,-0.49,-0.38,-0.32,0.08,-0.5,-0.44,-1,-1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-03-01,-0.3,0.25,-0.44,-0.07,-0.39,-0.55,-0.27,0.35,-0.37,-0.33,-0.85,-1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-03-09,0.37,0.35,-0.28,0.02,-0.18,-0.43,0.35,0.37,-0.25,-0.25,-0.62,-1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-03-16,1.14,0.29,0,0.22,0.09,-0.25,1.08,0.32,0.03,0,-0.31,-0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-03-23,1.03,-0.24,-0.14,0.09,0,-0.43,0.97,-0.17,-0.09,-0.12,-0.39,-1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-04-01,0.78,-0.12,-0.18,-0.06,-0.04,-0.45,0.65,-0.11,-0.14,-0.21,-0.43,-1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-04-09,0.27,-0.07,-0.51,-0.25,-0.05,-0.48,0.24,-0.04,-0.4,-0.3,-0.43,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-04-16,-1.27,0.07,-0.59,-0.29,-0.06,-0.52,-1.57,0.06,-0.47,-0.34,-0.41,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.57,0,0,0,0,0
1993-04-23,-0.4,0.2,-0.45,-0.28,0.09,-0.45,-0.4,0.09,-0.33,-0.3,-0.3,-1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-05-01,0.6,0.34,-0.15,-0.24,0.23,-0.38,0.5,0.16,-0.08,-0.21,-0.16,-0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-05-09,0.97,0.58,-0.08,-0.18,0.25,-0.37,0.85,0.36,-0.02,-0.22,-0.16,-0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-05-16,1.39,0.72,0.09,-0.2,0.23,-0.34,1.21,0.48,0.12,-0.21,-0.15,-0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-05-23,1.34,0.95,0.36,-0.12,0.24,-0.29,1.03,0.68,0.29,-0.19,-0.15,-0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-06-01,0.68,0.84,0.5,-0.11,0.2,-0.3,-0.15,0.52,0.43,-0.2,-0.17,-0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-06-09,0.59,0.65,0.46,-0.1,0.17,-0.31,-0.02,0.35,0.37,-0.19,-0.19,-0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-06-16,0.23,0.06,0.11,-0.1,0.12,-0.33,-0.12,-0.36,0.04,-0.17,-0.18,-0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-06-23,-0.25,0.33,-0.15,-0.1,0.11,-0.25,-0.6,-0.12,-0.27,-0.17,-0.19,-0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-07-01,0.19,0.68,0.09,-0.03,0.06,-0.21,-0.57,0.15,-0.11,-0.15,-0.22,-0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-07-09,0.23,0.94,0.25,-0.22,-0.01,-0.23,-0.89,0.49,0.03,-0.34,-0.24,-0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-07-16,0.3,1.11,0.44,-0.22,0,-0.23,-0.86,0.77,0.19,-0.36,-0.24,-0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-07-23,-0.01,0.74,0.4,-0.2,-0.08,-0.3,-0.84,0.34,0.11,-0.3,-0.27,-0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-08-01,0.07,0.45,0.44,-0.01,-0.11,-0.28,-0.55,-0.9,0,-0.15,-0.28,-0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-08-09,-0.42,0.13,0.52,-0.02,-0.13,-0.32,-0.43,-0.82,0.21,-0.09,-0.27,-0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-08-16,0.01,0.22,0.66,0.13,-0.13,-0.3,-0.09,-0.83,0.32,0.05,-0.27,-0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-08-23,0.71,0.28,0.85,0.4,-0.04,-0.28,0.04,-1.05,0.49,0.2,-0.26,-0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-09-01,1.13,0.71,0.94,0.64,0.08,-0.21,0.74,-0.23,0.43,0.39,-0.22,-0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-09-09,1.63,0.9,0.91,0.68,0.15,-0.18,1.18,0.41,0.36,0.38,-0.16,-0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-09-16,1.45,0.93,0.55,0.41,0.17,-0.18,0.88,0.33,-0.33,0.05,-0.15,-0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-09-23,1.31,1.09,0.86,0.26,0.21,-0.17,0.8,0.42,-0.04,-0.24,-0.15,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-10-01,0.72,0.89,0.95,0.38,0.21,-0.18,0.26,0.22,0.09,-0.14,-0.16,-0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-10-09,0.63,1,1.19,0.58,0.07,-0.19,0.26,0.43,0.5,0.07,-0.3,-0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-10-16,0.25,0.83,1.22,0.68,0.03,-0.2,-0.02,0.14,0.39,0.12,-0.36,-0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-10-23,0.86,1.26,1.32,0.92,0.24,-0.07,0.72,0.75,0.75,0.38,-0.1,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-11-01,1.04,1.23,1.21,1.02,0.45,0.07,0.82,0.74,0.56,0.36,0.06,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-11-09,1.34,1.54,1.38,1.35,0.71,0.24,1.17,1.14,1.02,0.86,0.39,-0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-11-16,1.41,1.47,1.36,1.42,0.85,0.31,1.24,1.1,0.99,0.99,0.55,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-11-23,1.36,1.47,1.4,1.53,1.12,0.34,1.21,1.22,1.14,1.26,0.82,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-12-01,1.17,1.29,1.32,1.42,1.19,-0.02,1.02,1.04,1,1.06,0.88,-0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-12-09,0.52,1.11,1.2,1.24,1.12,-0.05,0.38,0.83,0.83,0.79,0.77,-0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-12-16,0.42,1.17,1.26,1.09,0.96,0,0.32,0.89,0.86,0.57,0.54,-0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993-12-23,-0.33,1.03,1.14,1.12,0.8,0.12,-0.45,0.72,0.71,0.58,0.25,-0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-01-01,-0.26,0.98,1.06,1.12,0.87,0.17,-0.25,0.69,0.64,0.59,0.31,-0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-01-09,-0.36,0.77,0.93,1.11,0.89,0.17,-0.37,0.5,0.51,0.56,0.32,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-01-16,0.47,1.07,1.13,1.33,1.14,0.42,0.49,0.88,0.81,0.89,0.72,-0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-01-23,0.37,0.69,1.08,1.17,1.05,0.39,0.44,0.54,0.68,0.69,0.56,-0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-02-01,0.2,0.45,0.92,0.94,0.94,0.38,0.28,0.37,0.55,0.47,0.4,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-02-09,0.16,-0.01,0.88,0.83,0.94,0.38,0.23,-0.06,0.45,0.37,0.4,-0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-02-16,-1.29,-0.31,0.69,0.66,0.87,0.31,-2.01,-0.3,0.33,0.25,0.36,-0.33,1,0,0,0,0,0,1.29,0,0,0,0,0,1,0,0,0,0,0,2.01,0,0,0,0,0
1994-02-23,-1.16,-0.71,0.55,0.56,0.89,0.24,-1.62,-0.74,0.26,0.17,0.37,-0.43,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.63,0,0,0,0,0
1994-03-01,-0.49,-0.45,0.53,0.66,0.91,0.29,-0.22,-0.38,0.34,0.3,0.41,-0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-03-09,0.06,-0.2,0.54,0.73,0.88,0.39,0.27,-0.21,0.34,0.35,0.38,-0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-03-16,0.48,-0.34,0.53,0.74,0.68,0.41,0.41,-0.37,0.3,0.3,0.11,-0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-03-23,0.37,-0.45,0.38,0.63,0.69,0.39,0.27,-0.4,0.18,0.2,0.11,-0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-04-01,-0.33,-0.5,0.32,0.53,0.67,0.36,-0.5,-0.47,0.15,0.14,0.11,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-04-09,-0.9,-0.39,0.21,0.46,0.68,0.39,-1.07,-0.36,0.06,0.09,0.13,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-04-16,0.07,-0.6,0.43,0.6,0.85,0.51,-0.07,-0.82,0.24,0.2,0.28,-0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-04-23,0.04,-0.59,0.1,0.56,0.71,0.51,0.09,-0.73,-0.01,0.17,0.18,-0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-05-01,0.57,-0.37,0.05,0.54,0.62,0.54,0.43,-0.5,-0.04,0.17,0.09,-0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-05-09,0.97,-0.03,-0.18,0.66,0.66,0.58,0.94,-0.18,-0.3,0.21,0.14,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-05-16,0.55,0.38,-0.19,0.67,0.68,0.6,0.33,0.06,-0.35,0.22,0.15,-0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-05-23,1.15,0.59,-0.4,0.62,0.65,0.59,0.52,0.16,-0.63,0.2,0.13,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-06-01,0.86,0.31,-0.39,0.48,0.62,0.55,0.37,-0.2,-0.55,0.15,0.12,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-06-09,0.02,-0.04,-0.37,0.36,0.58,0.5,-1,-0.49,-0.51,0.1,0.11,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-06-16,-0.6,0,-0.44,0.35,0.59,0.48,-2.41,-0.32,-0.57,0.11,0.11,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.41,0,0,0,0,0
1994-06-23,-0.84,0.27,-0.34,0.34,0.59,0.48,-1.56,-0.1,-0.45,0.09,0.11,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.97,0,0,0,0,0
1994-07-01,-1.16,0.31,-0.37,0.29,0.49,0.38,-1.42,0.16,-0.42,0.12,0.11,-0.16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.39,0,0,0,0,0
1994-07-09,-1.11,0.31,-0.28,0.22,0.45,0.32,-1.26,0.38,-0.28,0.08,0.11,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-07-16,-0.65,-0.2,-0.63,0.3,0.47,0.34,-1.24,-0.59,-0.93,0.14,0.11,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-07-23,-0.2,0.31,-0.4,0.16,0.55,0.34,-0.95,-0.4,-0.8,-0.07,0.11,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-08-01,0.47,0.22,-0.23,0.11,0.52,0.3,-0.81,-0.65,-0.63,-0.1,0.11,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-08-09,0.86,0.07,-0.03,-0.13,0.6,0.34,-0.43,-1.73,-0.42,-0.41,0.11,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.73,0,0,0,0
1994-08-16,0.86,-0.04,0.26,-0.18,0.58,0.32,-0.42,-2.53,-0.24,-0.48,0.11,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.26,0,0,0,0
1994-08-23,0.8,0.02,0.44,-0.34,0.56,0.38,0,-1.53,-0.09,-0.75,0.11,-0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.79,0,0,0,0
1994-09-01,0.68,0.11,0.28,-0.3,0.46,0.38,-0.12,-1.49,-0.47,-0.66,0.07,-0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.28,0,0,0,0
1994-09-09,0.41,0.23,0.1,-0.23,0.39,0.38,-0.21,-1.21,-0.78,-0.63,0.01,-0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-09-16,0.29,0.21,0.14,-0.29,0.39,0.4,-0.11,-0.91,-0.69,-0.71,0.01,-0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-09-23,-0.16,0.1,0.33,-0.22,0.38,0.4,-0.52,-0.98,-0.65,-0.66,-0.03,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-10-01,0.43,0.65,0.6,-0.1,0.45,0.44,0.14,-0.21,-0.13,-0.53,0.06,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-10-09,0.66,0.83,0.72,0.06,0.42,0.34,0.34,-0.04,0.05,-0.38,0.02,-0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-10-16,0.64,0.81,0.47,-0.25,0.48,0.35,0.57,0.21,-0.24,-0.91,0.13,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-10-23,1.07,0.97,0.88,0.09,0.42,0.43,0.98,0.65,0.44,-0.46,0.07,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-11-01,0.75,0.8,0.74,0.15,0.35,0.49,0.57,0.39,0.2,-0.44,-0.05,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-11-09,0.46,0.58,0.45,0.17,0.04,0.47,0.26,0.15,-0.15,-0.4,-0.43,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-11-16,-0.1,0.24,0.09,0.18,-0.15,0.45,-0.14,-0.09,-0.4,-0.42,-0.61,-0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-11-23,-1.25,-0.1,-0.16,0.12,-0.42,0.49,-1.36,-0.31,-0.55,-0.48,-0.95,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.36,0,0,0,0,0
1994-12-01,-1.54,-0.28,-0.24,-0.13,-0.47,0.53,-1.5,-0.5,-0.7,-0.88,-1.01,-0.05,1,0,0,0,0,0,1.54,0,0,0,0,0,2,0,0,0,0,0,2.86,0,0,0,0,0
1994-12-09,-1.76,-0.64,-0.44,-0.45,-0.58,0.41,-1.57,-0.71,-0.88,-1.13,-1.15,-0.24,2,0,0,0,0,0,3.3,0,0,0,0,0,3,0,0,0,0,0,4.43,0,0,0,0,0
1994-12-16,-1.48,-0.81,-0.54,-0.51,-0.7,0.2,-1.49,-0.92,-1.08,-1.25,-1.3,-0.51,3,0,0,0,0,0,4.78,0,0,0,0,0,4,0,0,0,1,0,5.92,0,0,0,1.3,0
1994-12-23,-1.42,-1.01,-0.69,-0.55,-0.75,0.04,-1.68,-1.08,-1.24,-1.29,-1.39,-0.78,4,0,0,0,0,0,6.2,0,0,0,0,0,5,0,0,1,2,0,7.6,0,0,1.29,2.69,0
1995-01-01,-1.44,-1.38,-0.76,-0.61,-0.88,0.02,-1.73,-1.4,-1.36,-1.31,-1.55,-0.81,5,1,0,0,0,0,7.64,1.38,0,0,0,0,6,1,1,2,3,0,9.33,1.4,1.36,2.6,4.24,0
1995-01-09,-1.27,-1.54,-0.79,-0.7,-0.86,0.04,-1.58,-1.52,-1.45,-1.41,-1.58,-0.81,0,2,0,0,0,0,0,2.92,0,0,0,0,7,2,2,3,4,0,10.91,2.92,2.81,4.01,5.82,0
